INSTRUMENTID,TRADINGSEGMENT,REFSETTLEMENTPRICE,TIME1,:B1,TIME,TRADINGDAY,PRODUCTID,UPDOWN,trade_date
WR2512,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2512,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2601,D,3320,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,15.00001,20251009
WR2601,D,3320,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,13.00001,20251009
WR2602,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2602,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2603,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2603,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2604,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2604,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2605,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2605,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2606,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2606,D,3356,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,60.00001,20251009
WR2607,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2607,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2608,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2608,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
WR2609,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,wr_f,0,20251009
WR2609,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,wr_f,0,20251009
HC2510,D,3345,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-41.99999,20251009
HC2510,D,3352,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,-23.99999,20251009
HC2511,D,3302,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-34.99999,20251009
HC2511,D,3306,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,-13.99999,20251009
HC2512,D,3294,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-22.99999,20251009
HC2512,D,3298,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,1.00001,20251009
HC2601,D,3270,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-11.99999,20251009
HC2601,D,3273,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,6.00001,20251009
HC2602,D,3269,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-11.99999,20251009
HC2602,D,3272,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,5.00001,20251009
HC2603,D,3277,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-8.99999,20251009
HC2603,D,3281,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,10.00001,20251009
HC2604,D,3279,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-7.99999,20251009
HC2604,D,3286,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,15.00001,20251009
HC2605,D,3278,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-12.99999,20251009
HC2605,D,3281,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,9.00001,20251009
HC2606,D,3282,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-8.99999,20251009
HC2606,D,3286,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,14.00001,20251009
HC2607,D,3293,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-7.99999,20251009
HC2607,D,3294,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,8.00001,20251009
HC2608,D,3297,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-12.99999,20251009
HC2608,D,3298,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,8.00001,20251009
HC2609,D,3299,2025100910:15:00,20251009,9:00-10:15,20251009,hc_f,-17.99999,20251009
HC2609,D,3301,2025100915:00:00,20251009,9:00-15:00,20251009,hc_f,6.00001,20251009
SS2510,D,12500,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-164.99999,20251009
SS2510,D,12600,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,-19.99999,20251009
SS2511,D,12755,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-24.99999,20251009
SS2511,D,12800,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,40.00001,20251009
SS2512,D,12775,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-29.99999,20251009
SS2512,D,12820,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,40.00001,20251009
SS2601,D,12850,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-24.99999,20251009
SS2601,D,12890,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,35.00001,20251009
SS2602,D,12890,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-39.99999,20251009
SS2602,D,12925,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,15.00001,20251009
SS2603,D,13005,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-19.99999,20251009
SS2603,D,13050,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,30.00001,20251009
SS2604,D,13085,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-24.99999,20251009
SS2604,D,13115,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,10.00001,20251009
SS2605,D,13170,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,1e-05,20251009
SS2605,D,13195,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,40.00001,20251009
SS2606,D,13240,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-19.99999,20251009
SS2606,D,13290,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,65.00001,20251009
SS2607,D,13300,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,0,20251009
SS2607,D,13320,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,60.00001,20251009
SS2608,D,13330,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-9.99999,20251009
SS2608,D,13375,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,35.00001,20251009
SS2609,D,13390,2025100910:15:00,20251009,9:00-10:15,20251009,ss_f,-14.99999,20251009
SS2609,D,13410,2025100915:00:00,20251009,9:00-15:00,20251009,ss_f,40.00001,20251009
SC2511,D,467.9,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.69999,20251009
SC2511,D,468.7,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.59999,20251009
SC2512,D,470.6,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-8.89999,20251009
SC2512,D,471.4,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-8.89999,20251009
SC2601,D,470.2,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.49999,20251009
SC2601,D,471.2,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.09999,20251009
SC2602,D,469.8,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.39999,20251009
SC2602,D,470.2,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.39999,20251009
SC2603,D,469,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.59999,20251009
SC2603,D,469.6,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.39999,20251009
SC2604,D,469,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.19999,20251009
SC2604,D,469.6,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-8.69999,20251009
SC2605,D,468.3,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.89999,20251009
SC2605,D,470.4,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-8.09999,20251009
SC2606,D,468.5,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-9.29999,20251009
SC2606,D,468.9,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.29999,20251009
SC2607,D,471.8,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-5.69999,20251009
SC2607,D,470.8,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-6.49999,20251009
SC2608,D,469.5,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,-6.49999,20251009
SC2608,D,469.5,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-7.19999,20251009
SC2609,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2609,D,470.3,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2610,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2610,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2612,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2612,D,463.8,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-9.89999,20251009
SC2703,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2703,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2706,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2706,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2709,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2709,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2712,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2712,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2803,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2803,D,458,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,0,20251009
SC2806,D,458.8,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2806,D,455.2,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-10.69999,20251009
SC2809,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sc_f,0,20251009
SC2809,D,458.2,2025100915:00:00,20251009,9:00-15:00,20251009,sc_f,-7.19999,20251009
LU2511,D,3319,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-63.99999,20251009
LU2511,D,3329,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-54.99999,20251009
LU2512,D,3337,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-60.99999,20251009
LU2512,D,3341,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-57.99999,20251009
LU2601,D,3324,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-55.99999,20251009
LU2601,D,3326,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-56.99999,20251009
LU2602,D,3318,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-45.99999,20251009
LU2602,D,3318,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-49.99999,20251009
LU2603,D,3313,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-50.99999,20251009
LU2603,D,3313,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-52.99999,20251009
LU2604,D,3300,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,0,20251009
LU2604,D,3300,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-64.99999,20251009
LU2605,D,3270,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-73.99999,20251009
LU2605,D,3278,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-74.99999,20251009
LU2606,D,3289,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-50.99999,20251009
LU2606,D,3289,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-50.99999,20251009
LU2607,D,3277,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,0,20251009
LU2607,D,3276,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,0,20251009
LU2608,D,3271,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-45.99999,20251009
LU2608,D,3271,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-46.99999,20251009
LU2609,D,3268,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,-39.99999,20251009
LU2609,D,3267,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,-40.99999,20251009
LU2610,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,lu_f,0,20251009
LU2610,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,lu_f,0,20251009
FU2511,D,2936,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-48.99999,20251009
FU2511,D,2934,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-59.99999,20251009
FU2512,D,2846,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-55.99999,20251009
FU2512,D,2851,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-54.99999,20251009
FU2601,D,2807,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-54.99999,20251009
FU2601,D,2813,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-51.99999,20251009
FU2602,D,2781,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-57.99999,20251009
FU2602,D,2786,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-51.99999,20251009
FU2603,D,2774,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-53.99999,20251009
FU2603,D,2780,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-46.99999,20251009
FU2604,D,2769,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-44.99999,20251009
FU2604,D,2773,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-41.99999,20251009
FU2605,D,2757,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-42.99999,20251009
FU2605,D,2760,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-40.99999,20251009
FU2606,D,2749,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-35.99999,20251009
FU2606,D,2752,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-33.99999,20251009
FU2607,D,2723,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-33.99999,20251009
FU2607,D,2727,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-30.99999,20251009
FU2608,D,2699,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-24.99999,20251009
FU2608,D,2702,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-24.99999,20251009
FU2609,D,2688,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,-27.99999,20251009
FU2609,D,2691,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,-26.99999,20251009
FU2610,D,2683,2025100910:15:00,20251009,9:00-10:15,20251009,fu_f,0,20251009
FU2610,D,2686,2025100915:00:00,20251009,9:00-15:00,20251009,fu_f,0,20251009
BU2510,D,3486,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,46.00001,20251009
BU2510,D,3470,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,27.00001,20251009
BU2511,D,3379,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-38.99999,20251009
BU2511,D,3376,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-42.99999,20251009
BU2512,D,3333,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-37.99999,20251009
BU2512,D,3327,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-43.99999,20251009
BU2601,D,3314,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-36.99999,20251009
BU2601,D,3307,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-44.99999,20251009
BU2602,D,3321,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-32.99999,20251009
BU2602,D,3314,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-41.99999,20251009
BU2603,D,3329,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-31.99999,20251009
BU2603,D,3323,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-37.99999,20251009
BU2604,D,3335,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-21.99999,20251009
BU2604,D,3319,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-39.99999,20251009
BU2605,D,3330,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-30.99999,20251009
BU2605,D,3328,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-33.99999,20251009
BU2606,D,3335,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-23.99999,20251009
BU2606,D,3328,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-32.99999,20251009
BU2607,D,3331,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,0,20251009
BU2607,D,3331,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,0,20251009
BU2608,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,0,20251009
BU2608,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,0,20251009
BU2609,D,3316,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-30.99999,20251009
BU2609,D,3316,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-31.99999,20251009
BU2612,D,3272,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-24.99999,20251009
BU2612,D,3270,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-27.99999,20251009
BU2703,D,3277,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,0,20251009
BU2703,D,3276,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-20.99999,20251009
BU2706,D,3285,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,-8.99999,20251009
BU2706,D,3282,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,-12.99999,20251009
BU2709,D,3299,2025100910:15:00,20251009,9:00-10:15,20251009,bu_f,11.00001,20251009
BU2709,D,3300,2025100915:00:00,20251009,9:00-15:00,20251009,bu_f,12.00001,20251009
BR2510,D,11335,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,130.00001,20251009
BR2510,D,11310,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,110.00001,20251009
BR2511,D,11225,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,85.00001,20251009
BR2511,D,11260,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,110.00001,20251009
BR2512,D,11210,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,75.00001,20251009
BR2512,D,11235,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,95.00001,20251009
BR2601,D,11205,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,65.00001,20251009
BR2601,D,11225,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,80.00001,20251009
BR2602,D,11225,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,65.00001,20251009
BR2602,D,11245,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,90.00001,20251009
BR2603,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,0,20251009
BR2603,D,11265,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,95.00001,20251009
BR2604,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,0,20251009
BR2604,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,0,20251009
BR2605,D,11275,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,55.00001,20251009
BR2605,D,11295,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,75.00001,20251009
BR2606,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,0,20251009
BR2606,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,0,20251009
BR2607,D,11395,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,-4.99999,20251009
BR2607,D,11415,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,40.00001,20251009
BR2608,D,11450,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,55.00001,20251009
BR2608,D,11460,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,65.00001,20251009
BR2609,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,br_f,0,20251009
BR2609,D,11505,2025100915:00:00,20251009,9:00-15:00,20251009,br_f,0,20251009
RU2510,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,0,20251009
RU2510,D,14535,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,275.00001,20251009
RU2511,D,14440,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,95.00001,20251009
RU2511,D,14485,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,165.00001,20251009
RU2601,D,15270,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,100.00001,20251009
RU2601,D,15325,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,185.00001,20251009
RU2603,D,15275,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,105.00001,20251009
RU2603,D,15345,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,210.00001,20251009
RU2604,D,15235,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,0,20251009
RU2604,D,15290,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,200.00001,20251009
RU2605,D,15250,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,90.00001,20251009
RU2605,D,15290,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,160.00001,20251009
RU2606,D,15245,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,70.00001,20251009
RU2606,D,15270,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,100.00001,20251009
RU2607,D,15340,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,175.00001,20251009
RU2607,D,15370,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,225.00001,20251009
RU2608,D,15300,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,0,20251009
RU2608,D,15300,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,0,20251009
RU2609,D,15260,2025100910:15:00,20251009,9:00-10:15,20251009,ru_f,115.00001,20251009
RU2609,D,15315,2025100915:00:00,20251009,9:00-15:00,20251009,ru_f,175.00001,20251009
NR2510,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,0,20251009
NR2510,D,12220,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,95.00001,20251009
NR2511,D,12340,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,135.00001,20251009
NR2511,D,12385,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,195.00001,20251009
NR2512,D,12345,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,120.00001,20251009
NR2512,D,12385,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,175.00001,20251009
NR2601,D,12370,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,115.00001,20251009
NR2601,D,12410,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,165.00001,20251009
NR2602,D,12340,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,90.00001,20251009
NR2602,D,12400,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,160.00001,20251009
NR2603,D,12325,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,60.00001,20251009
NR2603,D,12390,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,125.00001,20251009
NR2604,D,12385,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,90.00001,20251009
NR2604,D,12390,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,120.00001,20251009
NR2605,D,12430,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,120.00001,20251009
NR2605,D,12425,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,125.00001,20251009
NR2606,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,0,20251009
NR2606,D,12470,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,0,20251009
NR2607,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,0,20251009
NR2607,D,12535,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,0,20251009
NR2608,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,0,20251009
NR2608,D,12570,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,0,20251009
NR2609,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,nr_f,0,20251009
NR2609,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,nr_f,0,20251009
SP2510,D,0,2025100910:15:00,20251009,9:00-10:15,20251009,sp_f,0,20251009
SP2510,D,0,2025100915:00:00,20251009,9:00-15:00,20251009,sp_f,0,20251009
